[DEBUG] 2026-02-21 15:02:12,029 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\gettext.py first seen with mtime 1748616819.615816
[DEBUG] 2026-02-21 15:02:12,030 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1771248962.7614555
[DEBUG] 2026-02-21 15:02:12,030 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\calendar.py first seen with mtime 1748616817.6046617
[DEBUG] 2026-02-21 15:02:12,030 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\contrib\sessions\models.py first seen with mtime 1771248963.9094796
[DEBUG] 2026-02-21 15:02:12,030 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\dispatch\dispatcher.py first seen with mtime 1771248964.424022
[DEBUG] 2026-02-21 15:02:12,030 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\asyncio\transports.py first seen with mtime 1748616817.5591507
[DEBUG] 2026-02-21 15:02:12,031 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\urllib3\_collections.py first seen with mtime 1751624052.2447498
[DEBUG] 2026-02-21 15:02:12,031 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\_weakrefset.py first seen with mtime 1748616830.4368987
[DEBUG] 2026-02-21 15:02:12,031 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\utils\translation\reloader.py first seen with mtime 1771248964.5490825
[DEBUG] 2026-02-21 15:02:12,031 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\razorpay\resources\__init__.py first seen with mtime 1771248976.9622974
[DEBUG] 2026-02-21 15:02:12,031 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\views\__init__.py first seen with mtime 1771248964.5520813
[DEBUG] 2026-02-21 15:02:12,032 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\shortcuts.py first seen with mtime 1771248961.9762602
[DEBUG] 2026-02-21 15:02:12,032 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\views\generic\base.py first seen with mtime 1771248964.561449
[DEBUG] 2026-02-21 15:02:12,032 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\core\checks\security\base.py first seen with mtime 1771248964.3063655
[DEBUG] 2026-02-21 15:02:12,032 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\django\template\loaders\filesystem.py first seen with mtime 1771248964.5062294
[DEBUG] 2026-02-21 15:02:12,033 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\razorpay\resources\invoice.py first seen with mtime 1771248976.967302
[DEBUG] 2026-02-21 15:02:12,033 autoreload File C:\Users\salil\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\charset_normalizer\constant.py first seen with mtime 1751624052.8589458
